No.,논문명,저자명,발행기관명,간행물명,권,호,발행년도,ISSN,국문초록,영문초록,키워드,페이지,URL
32,"한국 부모의 미취학아동 돌봄시간에 관한 연구,A Study on Parental Time for Preschool Children in Korea","주은선 ( Eun Sun Joo ) , 김사현 ( Sa Hyun Kim ) , 김민성 ( Min Seong Kim )",한국사회보장학회,사회보장연구,30,2,2014,1225-5866,"본 연구는 젠더와 노동시장 지위 특성을 중심으로 하는 시간사용의 불평등함을 중심으로 한국 부모의 미취학아동 돌봄시간을 분석한 것이다. 한국에서 아동 돌봄시간 격차 의 주요한 축은 젠더이다. 생활시간조사 자료를 보면, 한국에서 1999년부터 2009년 사이 부모의 미취학아동 총 돌봄시간은 증가하였고, 돌봄시간의 성별 격차도 커졌다. 또한 경제활동상태 및 고용지위와 같은 생산영역 참여 특성은 젠더와 상호작용을 하며 아동 돌봄시간에 영향을 미치고 있다. 어머니에게 취업여부는 아동 돌봄시간에 결정적인 영향을 미치지만, 아버지에게는 본인 취업 여부와 시간제노동 및 전일제노동 여부와 같은 경제 활동과 관련된 시간자원 요인들은 유의미한 영향 요인이 아니다. 아버지의 자녀돌봄시간 에는 배우자 취업과 미취학 아동 수와 같은 돌봄 수요 요인도 유의미하지 않다. 즉, 아동 돌봄 시간에 경제활동 참여 및 전일제 여부, 맞벌이 여부 등은 성별로 다르게 영향을 미 치고 있다. 이는 시간 측면에서 아동돌봄 책임 분담에 이중부담 모델이 작동하고 있음을 의미한다. 따라서 한국 부모의 자녀와 함께하는 시간 확보를 위한 정책은 우선 아버지 돌봄시간확대, 즉 남성 생애주기의 여성화에 초점을 맞출 필요가 있다. 어머니 돌봄시간의 확대는 취업여성에게 초점을 맞추되, 중간소득계층 이하 여성의 소득확보 및 보충 전략을 수반한 것이어야 한다.","This study is to investigate the parenting time focused on the gender inequality and the time use gap according to the labor status considering the skewness in the distribution of time resources. From 1999 to 2009, total parenting time for preschool children and the gender gap of the time had been increased. To analyze the Korean time use data 2009, the effects of the economic activity on the child care time changes according to the gender. For mothers, to work or not has decisive effects on the child care time, however for fathers, to work or not and to be part-tmer or full timer had not significant effects. More important thing is that two earner family or male breadwinner family also did not have significant effects on the male child care time in the family. For adequate distribution of child care responsibilities in the family, gender role change is most important. The effects of the characteristics of the economic activity and employment status are also should be considered related with gender gap. In Korea, on the child care the double-burden model still works. So Korean social policies for parenting time should be focused on the policies to attract and support increase of the father`s child care time. Considering the relations between the income and child care time of Korean mothers, it is needed to make time adjustment policies and care leave programs with adequate income compensation generous especially for middle and low wage mothers.","아동 돌봄시간, 젠더, 노동, 돌봄책임 분담, 이중부담 모델 parenting time, inequality, gender, labor status, double burden model",367 ~ 400,http://kiss.kstudy.com/search/detail_page.asp?key=3248727
33,국민연금 수급률과 급여 수준의 적정성: 성별 및 출생코호트별 차이를 중심으로* Gender and Birth Cohort Differences in Take-up and Benefit Adequacy in the Korean National Pension System,"한정림 ( Jeong Lim Han, ) , 우해봉 ( Hae Bong Woo )",한국사회보장학회,사회보장연구,30,2,2014,1225-5866,"국민연금 수급률과 급여 수준을 분리해서 검토한 선행 연구들과 달리 본 연구는 국민 연금 사각지대와 급여 수준의 적정성 문제를 통합적으로 검토하고 있다. 또한 국민연금 DB의 실제 가입 이력을 활용함으로써 분석의 정확성을 제고하는 동시에 국민연금 가입이력이 없는 개인들을 분석에 포함시킴으로써 분석 결과의 대표성을 높이고자 하였다. 본 연구의 분석 결과는 성별 및 출생코호트별로 국민연금 수급률과 급여 수준에 있어서 상당한 변이가 존재함을 보여 주고 있다. 초기 출생코호트의 경우 국민연금 수급률이 상당히 낮은 것으로 분석되고 있는데, 특히 여성의 국민연금 사각지대 규모가 매우 큰 것으로 나타나고 있다. 반면 1970년대 이후 출생자의 경우 전반적으로 국민연금 수급률이 상당히 높게 형성됨으로써 국민연금 사각지대 대신 급여 수준의 적정성 문제가 보다 중 요한 이슈가 될 것임을 시사하고 있다. 분석 결과는 또한 현 국민연금제도가 노후소득보장 수준의 불충분성 그리고 불균형한 수급-부담 구조에 기인한 장기 재정 불안정이라는 이중적 도전에 직면하고 있음을 보여 주고 있다.","In addition to investigating both the take-up and benefit adequacy of the Korean national pension program, this study improves the accuracy and representativeness of results by using a sample from the Korean National Pension Database combined with a sample of cohort members without contribution histories at baseline. This study finds substantial variation in take-up and benefit level across gender and birth cohorts. The data indicate that take-up rates remain low among those born in earlier cohorts, in particular women. However, cohort members born after 1970s show much higher take-up rates, indicating that benefit adequacy could be a more fundamental issue in old-age income security. Finally, the results indicate that the Korean national pension program faces the dual challenge of benefit inadequacy and long-term fiscal instability due to the unbalanced contribution-benefit structure combined with fast population aging.","국민연금, 수급률, 급여 적정성 Korean National Pension, take-up, benefit adequacy",401 ~ 431,http://kiss.kstudy.com/search/detail_page.asp?key=3248728
34,"중,고령자의 생애 주된 일자리의 노동시장 상태가빈곤결정에 미치는 효과",김재호 ( Jae Ho Kim ),한국사회보장학회,사회보장연구,30,1,2014,1225-5866,"우리나라의 높은 노인빈곤율에 대한 정책적 대안으로 정년연장과 노인일자리 창출에 대한 논의가 활발히 이루어지는 시점에서 본 연구는 중·고령자의 생애 주된 일자리의 특성이 현재의 노후경제활동상태와 빈곤의 결정에 미치는 효과를 분석했다. 중·고령자를 생애 주된 일자리에서 계속 근로하는 경우와 은퇴 후 가교일자리에 종사하는 집단, 그리고 완전 은퇴를 한 집단으로 구분하고 둘씩 짝을 지어 경제활동상태의 결정이 빈곤결정에 미치는 효과를 이변량프로빗을 통해 실시했다. 또한 생애 주된 일자리의 종사상지위가 상용임금근로자인 경우만을 뽑아 현재의 종사상지위와 빈곤에 미치는 효과를 살펴봤다. 분석결과, 첫째, 생애 주된 일자리에서 계속근로를 할 경우 완전 은퇴에 비해 빈곤할 가능성이 높게 나타났지만, 생애 주된 일자리가 상용임금근로자인 경우만을 살펴봤을 경우, 상용임금근로에 계속 근무할수록 완전 은퇴에 비해 빈곤의 가능성을 낮추는 것으로 나타났다. 이는 생애 주된 일자리에서 계속 근로를 하는 사람들이 주로 영세한 자영/고용주/무급가족종사들로 구성되어 있기 때문이다. 둘째, 생애 주된 일자리 은퇴 후 가교일자리 진입한 경우 완전 은퇴보다 빈곤을 억제하는 효과가 있었다. 하지만 생애 주된 일자리가 상용임금근로자만을 대상으로 할 경우 빈곤의 가능성을 높이는 효과가 존재했다. 이는 은퇴 후 가교일자리에서 임시일용직이나 자영/고용/무급가족종사자로 이동할 경우 빈곤의 가능성이 높게 나타났기 때문이다. 마지막으로, 생애 주된 일자리에 계속 남아 있을 경우 은퇴 후 가교일자리에 재진입에 비해 빈곤해질 가능성이 높게 나타났다. 따라서 우리나라의 높은 노인빈곤율을 낮추기 위한 정책적 대안으로 제시되고 있는 정년연장과 노인일자리 창출에 있어 본 연구는 생애 주된 일자리의 종사상지위에 따른 노인고용유지전략이 필요하다고 제시한다. 첫째, 상용임금근로자의 경우 정년연장이나 임금피크제를 통한 고용기간 연장이 이들이 은퇴 후 다시 새로운 일자리를 찾는 것보다 노인빈곤을 완화하는 효과가 더 클 것으로 보인다. 둘째, 생애 주된 일자리가 임시일용직이나 자영/고용/무급가족종사자인 경우 새로운 일자리를 창출하여 다시 노동시장에 재진입 시키고 고용을 지속적으로 유지할 수 있도록 정책적 지원이 필요하다. 특히, 노인빈곤을 줄이기 위해서는 생애근로이력을 따라 꾸준히 노후소득대비를 위한 제도를 마련하고 생애 주된 일자리에서 퇴직했을 경우 학력과 경험에 맞는 일자리 매칭이 중요하다. 셋째, 생애 주된 일자리에서의 충분한 은퇴 준비를 할 수 있도록 비자발적 은퇴를 줄이는 정책을 실시하고, 영세사업장에 종사하는 근로자에 대해서는 두리누리사업을 통한 사회보험가입의 확대를 통해 공적연금가입의 확대 및 가입기간의 연장을 통한 공적연금의 사각지대를 최소화 할 필요가 있다.","This study analyzed the effects of the middle-aged`s working history to both the labor state and the poverty. There for the bivariate probit estimation was used to control the correlation between the labor state and poverty. The main results show that, first, to continue on the main job in the life increases the probability to be in poverty than to retire perfectly. Because the group to continue on the main job in the life was mostly made of self-employer/employer/unpaid-family-worker to get low level`s income. But the group to continue as a regular worker on the main job in the life was less likely to be poverty than to retire perfectly. Second, to re-enter to labor market after to retire on the main job in the life was less likely to be poverty than to retire perfectly. But the group to re-enter to labor market after to retire as a regular worker on the main job in the life was more likely to be poverty than to retire perfectly. Third, to continue on the main job in the life increases the probability to be in poverty than to re-enter. Therefore this study suggests as political proposal that it is suitable for salary peak system to be targeted for the regular worker on the main job in the life and for the job creation to be targeted for the re-enterer labor market after the retirement on the main job in the life.","노인빈곤, 노인고용, 생애 주된 일자리, Older Poverty, Job Creation for the elderly, Working History",1 ~ 26,http://kiss.kstudy.com/search/detail_page.asp?key=3229193
35,노인사회참여 서비스 조직들의 조직간 관계의 특성 분석: 연결망 분석(network analysis) 적용,"박경하 ( Kyung Ha Park ) , 이동영 ( Dong Young Lee )",한국사회보장학회,사회보장연구,30,1,2014,1225-5866,"본 연구는 부산지역 노인들의 사회참여촉진을 위한 체계적 계획을 수립하고자 관련 기관 간 서비스연계 특성을 실증적으로 분석함으로써 전달체계 관점에서 종합적 기능구축의 정책적 시사점을 얻고자 하였다. 이를 위해 부산지역 내 공공 및 민간기관 174곳을 대상으로 연계망 분석기법(network analysis)을 적용하여 정보 및 의견교환, 클라이언트 의뢰, 클라이언트 연계, 조직 간 협의 등에 대한 연계특성을 분석하였다. 분석결과 첫째, 전체 네트워크에서 조직들 간에 실제 연계의 정도는 정보 및 의견교환, 클라이언트 의뢰, 클라이언트 연계, 기관간협의 네트워크로 구분된 유형별로 차이를 보였다. 둘째, 다양한 서비스를 보유하고 있는 공공기관과 이용시설이 네트워크별로 중심성이 높게 나타난 조직이었다. 셋째, 취업지원센터, 취업정보센터 등 일자리지원 조직의 연계가 다른 영역에 비해 활발하게 이루어지는 것으로 나타났다. 넷째, 시범사업을 통해 구축된 사례관리 조직들 중 중개자 역할에서 우위를 차지하는 중심조직으로서의 조건을 갖춘 조직들이 확인되었다. 이러한 결과를 볼 때 노인의 사회참여를 지원하는 조직들 간 연계는 정보나 자원의 중간에서 그 흐름을 조정 및 통제하거나 다른 조직들에 앞서 정보와 자원을 획득할 수 있는 중심조직을 설치함으로써 더욱 촉진될 수 있을 것으로 사료된다.","This study analyzed interorganizational network characteristics on social participation service organizations of elderly people as network analysis using a survey data which was carried out in Pusan. The results are as follows. First, In general, the degree of interorganizational network differs according to the network types, which consisted in ‘information and communication’, ‘clients referral’, ‘clients contact’, ‘interorganizational agreement’. Second, the public organizations and facilities which has diverse services was in a high level of the centrality of network. Third, the employment support organizations such as job-seeking support center, job information center interchange resources actively compared with other types of organization. Lastly, a few organizations among case management organizations established in demonstration project have occupied high rank in the three types of centrality. This indicates these organizations play an important role in general network. These findings suggest that the establishment of core organizations which can coordinate information or resources on interorganizational network is necessary.","노인사회참여, 조직간 관계, 연계망분석, 정보 및 의견교환, 클라이언트 의뢰, 클라이언트 연계, 조직 간 협의, 사례관리, social participation of elderly people, interorganization relationship. network analysis, cage management",27 ~ 49,http://kiss.kstudy.com/search/detail_page.asp?key=3229194
36,근로장려세제 인지도 변화와 정책효과 분석,"박능후 ( Neung Hoo Park ) , 임금빈 ( Geum Bin Im )",한국사회보장학회,사회보장연구,30,1,2014,1225-5866,"시행 초기에 놓여 있는 근로장려세제의 정책효과를 분석하고자 하는 본 논문은 비현실적인 전제를 줄이고 가능한 실제 현실에 바탕을 둔 효과 분석에 주력하였다. 이를 위해 자신의 근로시간과 임금수준 조절이 어느 정도 가능한 임시직과 일용직을 분석대상으로 선정하고, 이들 중에서 근로장려세제를 인지하지 못하고 있는 가구주를 비교집단, 제도내용을 인지하고 있는 가구주를 실험집단으로 설정하여 양 집단에서 나타나는 근로형태의 변화를 비교하는 방법으로 정책효과를 측정하였다. 실증분석에는 한국복지패널 제6차년도와 제7차년도 결합자료가 사용되었고, 다중회귀분석모형이 적용되었다.분석 결과 근로장려세제를 인지하고 있는 가구주는 미인지 가구주에 비해 근로소득이 유의미하게 증가하여 근로장려세제가 근로소득 증대를 유발한 것으로 나타났으나 근로일수변화에는 유의미한 영향을 미치지 않은 것으로 나타났다. 또한 전반적으로 근로장려세제에 대한 낮은 인지도를 확인할 수 있었다.이러한 분석 결과로부터 정책효과의 고양을 위해 제도 내용을 좀 더 간결하게 이해시킬 수 있는 홍보전략 수립과 시행, 근로장려세제의 적용을 받을 수 있는 소득구간의 확대, 특히 점감구간의 상한을 늘리는 방안이 제안되었다.","This paper examines the effects of Earned Income Tax Credit in Korea, in terms of earned income and days worked. The Korean Welfare Panal Data is used for empirical analysis of this study using a multiple regression analysis model. The statistical analysis shows that the earned income of household heads who are aware of the EITC has significantly increased than that of household heads being unaware of the EITC. However, the days of working of household heads do not reveal any significant change in both groups. In addition, the empirical study shows that only a small portion of household heads are recognizing the existence of the EITC. Based on the analysis, a couple of policy implications are suggested. First, it is needed to implement more positive strategies increasing people`s awareness of EITC. Second, enlarging the upper limit of earned income level should be taken to make more people eligible for EITC.","근로장려세제, 인지여부, 근로소득, 근로일수, awareness of EITC, labor supply, earned income, days of working",51 ~ 80,http://kiss.kstudy.com/search/detail_page.asp?key=3229195
37,사회복지법의 개념 정립을 위한 소고,박정선 ( Jeong Seon Park ),한국사회보장학회,사회보장연구,30,1,2014,1225-5866,"사회복지, 사회보장의 용어들이 사회복지학의 전문용어로서 혹은 법률용어로서 사용되고 있다. 또한 사회복지사업, 사회복지서비스, 사회서비스라는 용어도 함께 혼용되어 사용되고 있다. 사회복지법상의 용어의 혼란을 줄이고 용어를 통일하기 위해서는, 그 개념이 목표하는 바에 따라 용어를 적절하게 표현하여, 법적 안정성과 통일성을 가진 사회복지법의 개념 정립이 필요하다. 본 연구에서는 사회복지학계와 법학계에서 동일한 용어를 사용하면서도 그 용어가 뜻하는 범위를 달리하게 되는 사회복지와 사회보장의 개념, 그리고 사회복지사업, 사회복지서비스, 사회서비스의 개념을 헌법, 사회보장기본법, 사회복지사업법상의 규정을 통해서 살펴보았다. 첫째, 협의의 사회복지 개념인 사회보장의 개념만으로 이해되기 보다는, 광의의 사회복지 개념으로서 실정법에서도 반영되어, 사회보장기본법이 사회복지기본법으로 불리는 것이 바람직하다고 사료된다. 둘째, 사회보장기본법에서 사회보장을 사회보험, 공공부조, 사회서비스로 정의하고 있지만, 사회복지사업에 대한 정의는 존재하지 않고 있다. 또한 사회보장기본법의 사회서비스, 사회복지사업법의 사회복지사업과 사회복지서비스의 용어에 대한 구분이 불분명하다. 셋째, 1970년 사회복지사업법 제정 당시에는 복지5법이었으나, 2013년 복지25법으로 대폭 확대되었다. 사회가 다원화, 복합화되어 가는 상황에서 사회복지의 욕구를 사회복지사업법에 추가하여 나열하는 방식으로 사회복지사업의 종류와 범위를 규정하는 것은 보편성과 전문성이 다소 떨어지므로, 사회복지사업법과 독립된 형태의 입법이 제정되어야 할 것이다.","This study examines the concept and the term on social welfare legislations. Social welfare is a system of laws, programs, benefits, and services which assure provisions for meeting social needs as basic for the welfare for all. Social Security is statutory protection of the decent minimum standard of life for all. Social service is to secure for each human being the economic and social necessities. Meanwhile, Constitutional law provides social security as wide definition and social welfare as a narrow definition. Framework Act on Social Security contains social insurance, public assistance, social service under social security. But It doesn`t provide the concept of social welfare service. Social service in Framework Act on Social Security and social welfare service in Social Work Act are confused about their terms. As social welfare have developed rapidly and widely, a bulk of social welfare legislation have expanded. The analysis recommends the concept and the term on social welfare need to establish with legal stability and unity, and the wide concept of social welfare should be regulated in positive law.","사회복지, 사회보장, 사회서비스, 사회복지서비스, 사회복지법, 개념화, social welfare, social security, social service, social welfare service, social welfare law, conceptualization",81 ~ 103,http://kiss.kstudy.com/search/detail_page.asp?key=3229196
38,복지인식의 사회적 배태성: 영역별 국가의 복지책임지지 요인에 대한 다수준분석,"박찬웅 ( Chan Ung Park ) , 정동철 ( Dong Chul Jung ) , 조선미 ( Sun Mi Cho ) , 김노을 ( Nho Eul Kim )",한국사회보장학회,사회보장연구,30,1,2014,1225-5866,"이 연구는 복지국가정책에 대한 개인의 지지도를 개인수준 요인과 국가수준 요인의 상호작용에 의한 사회적 배태성의 접근을 중심으로 분석한다. 사회적 배태성의 접근에 의한 이 연구는 복지인식에 관련된 기존연구에 비해 다음과 같은 차이점을 갖는다. 첫째, 기존 연구가 복지정책에 대한 개인의 지지도를 설명하기 위해 개인수준 요인이나 국가수준 요인만을 각각 분석한 것과 달리, 이 연구는 개인과 국가수준, 특히 복지발달수준의 영향을 독립적으로 파악하고, 또한 두 수준 요인 간 상호작용 효과를 살펴봄으로써 거시와 미시적 설명의 접점을 연결하는 다층적 접근을 시도한다. 둘째, 기존 연구들이 전반적인 복지국가에 대한 지지도나 특정 유형의 복지정책에 대한 인식을 분석한 것에 비해, 이 연구는 대표적인 복지정책의 유형별 분석을 시도했다. 이를 위해 노년보장, 의료서비스 제공, 일자리 제공, 실업자 지원, 소득평등의 다섯 가지 정책에 대한 지지도를 모두 살펴보았다. 분석결과, 고용지위, 가구소득과 같은 개인수준 변수들이 중요하고, 동시에 개인수준 변수들의 영향을 통제한 후에도, 국가수준의 경제활동 참가율과 복지의 수준, 즉 사회보장지출, 소득대체율, 적극적 노동시장정책 지출은 개인이 국가의 복지책임을 지지하는 정도에 영향을 준다는 것을 나타냈다. 또한 복지인식에 대한 개인수준 요인과 국가수준 요인의 상호작용에 대한 이 연구의 분석결과는 국가복지를 지지하는 정도에 대한 가구소득의 부정적인 영향은 국가의 복지수준이 높을수록 줄어든다는 것으로 나타났다. 이는 에스핑엔더슨(Esping-Andersen, 1990)이나 피어슨(Pierson, 2001)의 주장에서 일관되게 나타나는 것처럼 한 국가의 복지제도가 발전할수록, 이에 대한 혜택을 받는 개인들이 많아지고, 이들이 다시 더 높은 수준의 복지를 권리로서 요구하고, 이는 복지제도의 발전으로 이어진다는 논의를 뒷받침하는 구체적인 근거를 제시한다고 할 수 있다.","We examine the impact of interaction effect of individual and country level factors on individuals` support for welfare policies, based on the social embeddedness perspective. This study departs from the previous studies on welfare preferences in two aspects. First, while previous studies examined either individual or country level factors, we analyzed both levels and their interaction effects by the multi-level modeling to understand how the effects of individual factors vary along with welfare state institutions of each country. Second, while previous studies examined opinions on overall welfare programs or opinions on a specific welfare policy, we analyzed diverse types of welfare policies: providing living standard for the old, health care, job creation, unemployment benefits, and income distribution. The results show that individual-level factors such as employment status and household income are important, and controlling for individual-level factors, country-level factors such as labor participation rate and welfare state characteristics (social expenditure, replacement rate, and active labor market programs) have significant effects. In addition, we found the interaction effect that the level of welfare state mitigates the negative effect of household income.","복지인식, 사회적 배태성, 다수준분석, 상호작용, welfare opinion, social embeddedness, multilevel analysis, interaction effect",105 ~ 141,http://kiss.kstudy.com/search/detail_page.asp?key=3229197
39,OECD국가에서 총 의료비 및 정부지출 의료비와경제성장의 Granger Causality: 2000~2012,"변진옥 ( Jin Ok Byeon ) , 이현복 ( Hyun Boc Lee )",한국사회보장학회,사회보장연구,30,1,2014,1225-5866,"본 연구의 목적은 국민의 건강에 정부재정을 투입하는 정당성으로서 논의되는 경제성장을 위한 투자론에 대한 실증이다. 이를 위해 2000년부터 2012년까지 OECD국가들의 총 의료비 및 정부지출 의료비 등과 GDP와의 관계를 Granger Causality분석과 벡터자기회귀분석(VAR)을 이용하여 실증하였다. Granger Causality 분석결과 GDP와 총 의료비, GDP대비 정부지출 의료비, 정부지출 의료비, 일인당 의료비, 일인당 정부지출 의료비는 서로 쌍방향의 양(+)의 영향을 주고 있는 것으로 나타났다. 또한 충격반응 결과 GDP가 총 의료비 및 정부지출 의료비에 주는 영향에 비해 총 의료비와 정부지출 의료비가 GDP에 주는 영향은 더 장기적이었다. 이러한 결과는 총 의료비 지출과 정부지출 의료비가 노동생산성과 교육을 통한 인적자본의 축적 등에 직간접 영향을 준다는 기존의 논의를 지지할 가능성을 보여준다.","The purpose of this study is to identify whether and the extent to which total health expenditure and (or) government health expenditure has granger causality in OECD countries after economic crisis. This study analyze the data including GDP, total health expenditure, government health expenditure, health expenditure per capita, government health expenditure per capita from 2000 to 2012 of each OECD countries and investigates the Granger-causality relationship between GDP and the other variables. The results show the positive(+) bidirectional Granger-causality not only between GDP and total health expenditure but also GDP and the variables relating governmental health expenditure. A VAR test verifies that governmental health expenditure compared to the total health expenditure has been long-term impact on the GDP. Therefore total health spending as well as the share of government affects directly or indirectly to national economic growth with the possibility of both to enforce the labor productivity and to help accumulating human capital.","GDP, 정부지출 의료비, 총 의료비, Granger Causality, GDP, Government Health Expenditure, Total Health Expenditure, Granger Causality",143 ~ 165,http://kiss.kstudy.com/search/detail_page.asp?key=3229198
40,공적 제도 인식이 친복지태도에 미치는 영향: 한국과 독일을 중심으로,"우명숙 ( Myung Sook Woo ) , 남은영 ( Eun Young Nam )",한국사회보장학회,사회보장연구,30,1,2014,1225-5866,"이 글은 복지의식과 정치신뢰에 대한 기존 논의를 확장하여, 공적 제도 인식이 친복지태도에 미치는 영향을 살펴보고자 했다. 이를 위해, 한편으로는 공적 제도 인식을 정치제도와 복지제도에 대한 인식들로 구성하고, 다른 한편으로는 복지의식을 규범적 친복지태도와 실천적 친복지태도로 나눈 후, 공적 제도 인식이 서로 다른 차원의 친복지태도에 미치는 영향을 분석하였다. 그리고 이러한 공적 제도 인식과 친복지태도의 관계가 성장하는 복지국가인 한국과 성숙한 복지국가인 독일에서 어떻게 나타나는지를 비교 분석하였다. 분석에는 2012년 서울대학교 사회발전연구소에서 한국과 독일을 대상으로 한국갤럽을 통해 수집한「삶과 사회에 관한 조사」자료가 활용되었으며, 다중회귀분석을 수행하였다. 주요 결과는 다음과 같다. 첫째, 전체적으로, 두 국가 모두에서 규범적 친복지태도 보다는 실천적 친복지태도에 공적 제도 인식이 보다 뚜렷하게 긍정적 영향을 미치는 것으로 나타났다. 둘째, 독일보다 한국에서 공적 제도 인식이 친복지태도에 더 강한 영향을 미쳤다.","This study, first, distinguishes the two dimensions of welfare support attitudes, that is, the normative and the practical dimension, and secondly, examines the influence of views on public institutions on each dimension. The normative attitude is the view on the government`s responsibility for welfare. The practical attitude is the willingness to pay more taxes for welfare. Views on public institutions consist of various views on political and welfare institutions. To understand welfare support attitudes in comparative perspective, we analyze the survey data collected from Korea and Germany in 2012. The overall findings are as follows. First, views on public institutions have more positive relationships with the willingness to pay more taxes than the view on the government`s responsibility. Secondly, views on public institutions more strongly influence the willingness to pay more taxes in Korea than in Germany.","친복지태도, 공적 제도 인식, 복지국가, 한국, 독일, welfare support attitudes, views on public institutions, the welfare state, Korea, and Germany",167 ~ 195,http://kiss.kstudy.com/search/detail_page.asp?key=3229199
41,택지개발에 의한 이주자의 주거환경 변화가우울에 미치는 영향과 사회적 관계망의 완충효과,"전병주 ( Byeong Joo Jeon ) , 최은영 ( Eun Young Choi )",한국사회보장학회,사회보장연구,30,1,2014,1225-5866,"본 연구는 충남·북 지역에서 시행된 택지개발에 의한 이주자 496명을 대상으로 하였으며, 65세를 기준으로 두 집단으로 나누어 그들의 주거 점유형태, 주거환경만족도 및 우울간의 관계에서 사회적 관계망이 완충효과를 갖는지 분석하였다. 본 연구의 자료를 분석하기 위해 PASW Statistics 18.0을 이용하였다. 본 연구의 주요 결과는 다음과 같다. 첫째, 조사대상자의 주거 점유형태에 있어서 자가에 거주하는 비율은 두 집단이 비슷한 것으로 나타났으며, 주거환경만족도 수준도 두 집단에서 거의 동일하게 나타났다. 사회적 관계망의 수준은 65세 미만 집단이 65세 이상 집단보다 다소 높은 것으로 나타났으며, 우울 수준은 65세 이상 집단이 65세 미만 집단보다 유의미하게 더 높은 것으로 나타났다. 둘째, 조사대상자의 연령, 경제상태는 65세 미만의 집단에서만 우울 수준에 유의미하게 영향을 미치는 것으로 나타났으며, 거주지역의 변화 여부, 현 주거지에서의 거주기간 등은 65세 이상의 집단에서만 우울 수준에 영향을 미치는 것으로 나타났다. 우울에 미치는 요인은 두 집단에서 서로 크게 상이하였고, 주거환경 변화에 의한 부정적 영향력은 65세 이상 집단에서 더 큰 것으로 나타났다. 셋째, 사회적 관계망은 두 집단 모두에서 주거환경 변화와 우울간의 관계에서 강한 완충효과를 갖는 것으로 나타났다. 이러한 연구결과에 기초하여 택지개발에 의한 이주자들의 사회적 관계망을 강화하고 우울을 감소하여 새로운 주거에서의 조기정착을 도모하고자 몇 가지 방안을 제시하였다.","This study aims to examine the negative influence of abrupt residential environment change due to government`s land development, and potential buffering effect of social network. Subjects for this study were 496 people that had to emigrate due to land development in the Chungnam·Chungbuk area, and they were divided into two sub-groups based on the age of 65 in order to analyze the buffering effect of social network in the relationship between residential environment changes and depression. PASW 18.0 was used to analyze the data. Results of this study are as follows: First, the level of social network was slightly higher in the group younger than 65, and the level of depression was shown to be significantly higher in the group older than 65. The proportion of people who has home-ownership and the level of residential environment satisfaction were similar in both sub-groups. Second, the results of hierarchical analyses showed that age and economic status were statistically significant in explaining depression level only for the group of younger than 65. Changes of residential area and years after house-moving appeared to have effects on depression level only for the group of older than 65. It was found out that two sub-groups are influenced by different set of variables and negative influence of residential environment change was much bigger for the older group. Third, social network has a strong buffering effect in the relationship between residential environment changes and depression for both younger and older groups. Social network turned out to lower the depression level together with residential environment satisfaction. Based on these findings, this study suggested policy directions in land development processes and mental health services to prevent or ease the stress and depression of citizens who experienced forced residential changes.","택지개발, 주거환경 변화, 사회적 관계망, 우울, land development, residential environment change, social network, depression",197 ~ 229,http://kiss.kstudy.com/search/detail_page.asp?key=3229200
