No.,논문명,저자명,발행기관명,간행물명,권,호,발행년도,ISSN,국문초록,영문초록,키워드,페이지,URL
33,복지에 대한 정부역할 인식의 비교분석,"김태일 ( Tae Il Kim ) , 최하정 ( Ha Jeong Choe )",한국사회보장학회,사회보장연구,27,2,2011,1225-5866,"본 연구에서는 우리나라 국민의 복지에 대한 정부 역할 인식을 종단면 및 횡단면 비교를 통하여 분석하였다. 종단면적 비교를 위해서는 1970년대 말, 1990년대 중반, 2000년대 중반의 자료를 비교 분석하였다. 횡단면적 비교를 위해서는 2006년 국제조사 자료를 이용하여 우리나라와 외국 7개국의 결과를 비교하였다. 1970년대 말, 1990년대 중반, 2000년대 중반 자료의 비교 결과는, 비록 문항과 척도가 동일하지 않음에 따른 해석의 한계는 있지만, 1970년대 말→1990년대 중반→2000년대 중반으로 오면서 정부의 복지 역할 확대를 지지하는 경향이 크게 증가하였음을 보여 준다. 우리나라와 외국 7개국의 비교 결과는, 복지의 세부 영역에 따라 다양한 모습을 보여주고 있다. 종단면 및 횡단면 분석에 의하여 다음과 같은 경향을 알 수 있었다. 첫째, 우리나라는 1990년대 중반→2000년대 중반 사이에 교육지원을 제외한 나머지 복지 영역에서 정부의 책임이라는 인식이 증가한데 비하여, 외국은 그렇지 않다. 전국민을 대상으로 하는 의료와 노후보장, 그리고 교육지원이 정부 책임이라고 인식하는 수준은 거의 일정하다. 한편 외국의 경우 실업대책, 즉 일자리제공과 생계지원이 정부책임이라는 인식은 1990년대 중반→2000년대 중반 사이에 감소하였으며, 소득격차해소의 경우만 다소 증가하였다. 둘째, 의료나 노후보장처럼 전국민을 대상으로 하는 복지제도의 경우 우리나라는 외국에 비하여 다소 낮지만 90% 이상이 정부책임으로 인식하고 있어서 국가에 따른 차이가 별로 없다. 이에 비하여 실업대책과 소득격차해소는 비교대상 국가들에 비하여 우리나라에서 정부책임이라는 인식이 더 높았다. 이상과 같은 본 연구의 분석 결과는 향후 우리나라 복지제도의 방향에 대하여 다양한 시사점을 던져준다.","The purpose of this paper is to examine the changes of public attitude to welfare state in Korea. For last 30 years, Korean welfare system has rapidly expanded. Institutionalists argue that institutions affect on attitudes. If we accept this arguments, we might expect that the welfare attitude of Koreans has been changed to support welfare state expansion. Using data from the International Social Survey Program modules on ``The Role of Government`` 2006, attitudes towards government responsibilities to various welfare programs are compared between Korea and 7 other countries. Also the results of Korea are compared to those of 1980`s and 1990`s. The results show that the welfare attitude of Koreans has been changed to pro welfare state. This provide some support for the attitude forming effects of institutions.","정부역할, 복지인식, 복지정책, role of government, welfare attitude, welfare policy, ISSP",331 ~ 356,http://kiss.kstudy.com/search/detail_page.asp?key=2916716
34,베이비부머의 은퇴 준비와 준비 유형 결정요인 분석,백은영 ( Eung Young Baek ),한국사회보장학회,사회보장연구,27,2,2011,1225-5866,"본 연구는 우리나라 총 인구의 15%를 차지하고 있는 베이비부머들의 은퇴가 최근 시작된다는 사회적 이슈에 따라 현재 베이비부머들의 은퇴 준비현황에 대해 구체적으로 분석해 보고자 하였다. 분석결과, 약 79% 가량의 베이비부머들은 어떠한 방식으로든 은퇴준비를 하고 있다고 응답하였으며, 이 중공적연금을 주된 은퇴준비 방법으로 활용하고 있는 경우는 46%가량이었다. 베이비부머들의 주된 은퇴준비 방법은 국민연금(38.94%)으로 준비하는 경우가 가장 많았고 예적금 및 저축성 보험(24,39%), 개인연금(18.72%), 부동산(5.5%) 순으로 나타났다. 은퇴준비 유형별 영향요인을 살펴본 결과, 소득이나 교육수준이 높은 경우 개인연금을 주된 은퇴준비 유형으로 선택할 확률이 높음을 알 수 있었고, 예적금 및 보험은 적극적으로 이 방법을 통해 은퇴준비를 하고 있다기 보다는 수동적인 선택에 불과한 것으로 나타났다. 부동산을 주된 은퇴준비 방법으로 선택한 경우는 주택의 소유나 높은 소득 등 경제적인 요인들과 관련되어 있었는데, 부동산 또는 주택을 주된 은퇴준비의 방법으로 선택할 경우에 대한 실무적 제언이 제공되었다. 또한 국민연금을 주된 은퇴준비의 방법으로 선택할 경우 추가적으로 고려해야 할 사항과 베이비부머들의 본격적 은퇴에 앞서 이들의 은퇴준비에 대한 정책적 제언이 제공되었다.","The baby boomers consists of about 15% of the total population and they started to retire in 2010. Due to the size of this group of people, their retirement has become a social issue in Korea. The purpose of this study was to analyze the baby boomers retirement preparation and the preparation types of retirement. The results showed that about 80% of baby boomers were preparing for their retirement. Among them, 46% were preparing for their retirement through public pension plan. Other than public pension plan, many baby boomers chose savings and cash-value life insurance (24.39%) as their major retirement preparation methods followed by annuity(18.72%). Among the baby boomers, 5.5% chose real estate as their major retirement preparation methods. The results of the multinomial logit analysis indicated that the choice of annuity was related to higher level of education and income, and the choice of real estate was related to financial factors such as higher level of income and home ownership. The implication on retirement preparation for the baby boomers, policy makers, and future study was provided.","베이비부머, 은퇴준비, 은퇴준비 유형, 다항로짓분석, Baby boomers, Retirement preparation, Types of retirement preparation, Multinomial Logit analysis",357 ~ 383,http://kiss.kstudy.com/search/detail_page.asp?key=2916717
35,장애인-비장애인의 취업확률 및 임금 격차 분석,오욱찬 ( Uk Chan Oh ),한국사회보장학회,사회보장연구,27,1,2011,1225-5866,"본 연구는 한국복지패널 3차년도(2008년) 자료를 이용하여 비장애인과 장애인의 취업확률 및 임금에서의 실질격차를 추정하고 격차 분해를 통해 원인을 분석하였다. 실질격차 추정에서 취업모형은 로지스틱 회귀분석, 임금모형은 Heckman의 2단계 추정법을 사용하였으며, 격차 분해에는 Oaxaca-Blinder(1973)의 방법을 응용한 Fairlie(2005)와 Reimers(1983)의 모형을 사용하였다. 먼저 실질격차에 대한 추정 결과, 비장애인과 장애인의 표면적인 취업확률 격차는 24.8%p였으나 실질격차는 16.1%p로 나타나 장애인의 취업확률은 비장애인의 72.4% 수준이었다. 또한 장애인의 월평균 임금은 비장애인의 69.5% 수준이나 시간당임금을 사용하고 개인 특성과 표본선택편의까지 통제하면 88.2%로 나타난다. 즉, 비장애인과 장애인 임금의 실질격차는 11.8%라고 할 수 있다. 이를 생산성 격차와 차별 격차로 분해한 결과, 취업확률에서는 총격차의 35.3%가 생산성 격차, 64.7%가 차별 격차로 나타났으며 임금에서는 총격차의 57.3%가 생산성 격차, 42.7%가 차별 격차로 나타났다. 이를 통해 장애인은 노동시장 내부(임금)에서보다 진입 단계(취업)에서 더 낮은 성과를 보이고 차별의 영향도 더 크게 받는다는 것을 알 수 있다. 이러한 분석 결과는 장애인 노동시장 성과지표로서 실질격차 추정의 중요성을 시사함과 동시에 장애인의 노동시장 참여를 위한 정책, 특히 노동시장 공급 측면에서의 정책 강화가 무엇보다 중요함을 의미한다.","This article estimates the actual extent of differentials in employment probability and wage between people with and without disabilities in Korean labor market. The paper also decomposes the differentials into productivity and discrimination components utilizing data from Korean Welfare Panel Study(KoWePS), 2008. The employment probability differentials were 24.8%p. However, when controlling individual characteristics affecting employment, the actual differentials turned out to be 16.1p%. This implies that the actual employment probability level of people with disabilities is 72.4% of those without disabilities. As for monthly wage level, people with disabilities turned out to be only 69.5% of those without disabilities. When hourly wage was used as a dependent variable, controlling variables affecting wages, the wage level of people with disabilities turned out to be 88.2% of those without disabilities. Decomposition of the differentials shows that discrimination differentials were 64.7% of the total employment differentials and 42.7% of the total wage differentials. This implies that people with disabilities achieve poorer outcomes in labor market entry stage (employment) compared to when they are employed (wage). Thus, in order to reduce labor market differentials between people with and without disabilities, the reinforcement of labor supply policies should be considered firsthand.","장애, 취업확률 격차, 임금 격차, 격차분해, 노동시장 차별, disability, employment differential, wage differential, decomposition technique, Labour market discrimination",1 ~ 25,http://kiss.kstudy.com/search/detail_page.asp?key=2893270
36,노인수발 관련 법제도 분석: 가족수발자 지원에 대한 정책적 함의,조미경 ( Mi Kyeong Cho ),한국사회보장학회,사회보장연구,27,1,2011,1225-5866,"최근 노인수발을 둘러싼 사회 환경의 변화로 인해 가족수발의 한계가 인식되고 가족의 수발부담에 대한 관심이 증대하고 있음에도 불구하고 여전히 가족수발자를 지원하기 위한 정책의 발전은 지체되고 있다. 이에 본 연구는 노인복지정책 속에 내포되어 있는 가족수발에 대한 가정들이 허약한 노인을 돌보는 가족들의 실제 수발경험과 어느 정도 일치하는가를 조사하고자 한다. 이를 위해 먼저 노인수발 관련 법제도를 분석하여 가족수발의 특성과 이용가능성에 대한 가정들을 조사하고 가족수발자 지원정책의 현황과 문제점을 살펴본 다음에 가족수발에 대한 정책적 가정과 가족의 노인수발경험을 비교하여 논의하였다. 연구결과, 노인복지정책은 여전히 전통적인 효의 이념에 근거한 가족수발에 의존하고 있으며 노인수발에 대한 가족(여성)의 일차적 책임과 친족관계망 내에서 수발책임의 공유와 비공식적 도움의 동원에 대한 가정과 기대들을 내포하고 있고, 이러한 가정과 기대들은 가족의 노인수발현실과는 다소 괴리가 있음을 확인하였다. 결론에서는 노인을 돌보는 가족수발자를 지원하기 위한 정책 개발에 대한 제언을 하였다.","Radical social and economic changes have affected the context in which families give care to their older relatives. Despite the increased awareness of the limitations of family care and the caring burden and family carers, the policy development for family carers of older people has been delayed. This study examines what assumptions concerning family care are made in social policies and how far those assumptions are in accord with the realities of families giving care to older people. To do so, it analyses the law and system relating to the care of older people, exploring the assumptions and expectations about the nature and availability of family care, and examines the present state and problems of welfare provision for supporting carers, and discusses the gap between the policy assumption and the reality of family care. According to the findings, the social welfare policies for older people still rely on family care based on the traditional value of filial piety, and reflect the assumptions and expectations about the family`s(woman`s) primary responsibility for the care of older relatives and family members sharing the responsibility for caring and mobilising informal help within kinship networks, and those assumptions differ in some ways from the actual caring experience of families. Finally, this study makes suggestions of the policy development for supporting family carers of older people in Korea.","노인수발, 정책적 가정, 수발경험, 가족수발자 지원정책, caring for older people, policy assumption, caring experience, policy for supporting family carers",27 ~ 53,http://kiss.kstudy.com/search/detail_page.asp?key=2893271
37,국민연금제도가 중고령 남성 임금근로자의 은퇴결정에 미치는 영향,"이기주 ( Gi Joo Yi ) , 석재은 ( Jae Eun Seok )",한국사회보장학회,사회보장연구,27,1,2011,1225-5866,"본 논문은 국민연금제도가 중고령 남성 임근근로자의 은퇴결정에 미치는 영향을 파악하는 데 목적이 있다. 본 논문에서는 공적연금의 은퇴결정 영향을 정확히 평가하기 위하여, 국민노후보장패널 1차 및 2차 자료를 활용하여 1차년도(2005년)에 국민연금가입자였던 55-64세 남성 임금근로자를 분석대상으로 하여, 2차년도(2007년) 조사당시 은퇴 여부를 파악하여 은퇴 결정요인을 분석하였다. 국민연금제도의 은퇴 영향을 분석하기 위하여 국내 선행연구에서 주로 활용되었던 ``연금수급권 확보여부``와 은퇴 1년 연장시 ``연금급여 기대자산증가분(accrual)`` 변수 이외에, 은퇴시점별 생애연금급여기대자산의 차이를 의미하는 ``Peak Value``와 은퇴시점별 연금급여기대 자산과 근로소득의 차이를 함께 고려하는 ``Option Value`` 변수를 투입하였다. 이를 통해 은퇴시점에 따른 생애연금소득의 유불리를 고려하고, 근로소득과 연금소득 간의 역동적 대체관계를 고려한 합리적 의사결정을 반영할 수 있는 보다 정교한 분석모형을 구성하여, 국민연금의 은퇴결정 영향요인을 분석하였다. 분석결과, 인적특성, 소득필요, 대체소득, 현재 일자리 질 등을 통제한 하에서는 연금기대자산 증분(accrual)과 Peak Value는 유의미하지 않았으나, Option Value는 은퇴에 유의미하게 부적(negative) 영향을 미치는 것으로 나타났다. Option Value가 100만원 증가할 때 은퇴확률은 0.4% 감소하는 것으로 나타났다. 이는 우리나라가 아직은 연금제도의 미성숙단계여서 연금급여수준이 낮기 때문에 은퇴 결정시 생애연금기대자산만의 유불리를 고려한 의사결정이 이루어지기 보다는, 근로소득과 연금소득 간의 역동적 대체관계를 고려한 의사결정이 이루어지고 있는 것으로 해석할 수 있다. 이는 현 단계에서 중고령자에게 근로소득을 계속 유지할 수 있는 정책적 지원이 이루어진다면 은퇴를 연기하는 선택을 할 확률이 높아질 수 있음을 의미한다. 그러나 연금급여수준과 연금기대자산의 크기가 증가하는 미래에는 연금소득과 근로소득이 완전대체관계가 아니라 시너지 관계로 설계되지 않으면 연금제도가 은퇴를 촉진하고 노동공급에 부적인 영향을 미치게 될 것임을 시사한다.","This paper aims to identify the impacts of the National Pension Scheme on retirement decision of mid-old-age male salaried workers. This study used the first and second-wave data from the Korean Retirement and Income Study, analyzed male salaried workers aged 55-64 as national pension insureds during the first year of the Study (2005), and identified the retirement status in the second year (2007) to analyze the factors influencing retirement decision and to secure more accurate evaluation of impacts of National Pension on retirement decision. In order to analyze impacts of the National Pension Scheme on retirement, this study applied variables such as ``Peak Value``, meaning the difference of expected lifetime pension wealth by retirement point of time and ``Option Value``, considering differences between expected pension wealth by retirement point of time and earned income in addition to variables that were mostly used in the previous studies conducted in Korea such as ``entitlement to receive pensions`` and ``accrual of expected pension wealth`` upon extension of one year for retirement. Based on this, the advantages and disadvantages of lifetime pension income by retirement point of time were considered while a more elaborate analytic model which can reflect rational decision making and consider dynamic substitute relations between earned income and pension income was constructed to analyze national income factors influencing retirement decision. Based on the analysis, when biographical features, needs for income, substitute income, and the quality of the current work were controlled, the accrual of expected pension wealth and Peak Value were not significant while option value negatively affected retirement. When Option Value increased by one million Won, the probability for retirement decreased by 0.4%. This can be interpreted that a decision-making process considering dynamic substitute relations between earned income and pension income is more likely to take place than decision making that considers the advantages and disadvantages of expected pension wealth when deciding retirement because in Korea, the pension system is still yet to mature. This means that currently, if there is policy support enabling mid-old-age people to maintain earned income, they will choose to delay retirement. However, this also suggests that in the future when the level of pension income and the size of expected pension wealth increase, if relations between the pension system and labor supply are not more complementary than substitute, the pension system will hasten retirement, resulting in negative impacts on labor supply.","국민연금제도, 은퇴결정, 기대자산 증분, 국민노후보장패널, National Pension Scheme, Retirement Decision, Accrual, Peak Value, Option Value, Korean Retirement and Income Study",55 ~ 88,http://kiss.kstudy.com/search/detail_page.asp?key=2893272
38,조기재취업수당의 제도 변화에 따른 효과분석 -2006년의 제도 변화가 실업기간에 미치는 효과를 중심으로-,"김동헌 ( Dong Heon Kim ) , 박혁 ( Hyuck Park )",한국사회보장학회,사회보장연구,27,1,2011,1225-5866,"고용보험의 조기재취업수당은 2004년과 2006년 두 차례에 걸친 제도 변화로 인해 지원인원과 지원금액이 급증하였다. 특히 2006년 1월부터는 구직급여 수급자격자가 재취업한 시점에 따라 조기재취업수당을 차등적으로 지급함으로써, 수급요건의 변화는 없지만 실질적으로 보너스 금액을 증가시키는 효과를 보이고 있다. 본 연구는 고용보험 DB 자료를 이용하여 2006년의 제도 변화가 실업기간에 미치는 효과분석을 시도한다. 본 연구의 분석결과에 의하면, 2006년의 제도 변화로 인해 조기재취업수당 수급자의 구직급여 수급일수가 평균적으로 30% 단축되었다고 추정된다. 이는 구직급여 평균 수급일수가 15.9일 정도 단축되었다는 것을 의미한다. 2006년의 제도 변화가 어느 정도 구직급여 수급일수를 단축시키는 효과가 있음을 보여주지만, 이러한 제도 변화로 인해 구직급여 지급액의 절감보다는 조기재취업수당 지급액의 추가적 비용이 더욱 크기 때문에 전체 실업급여 지출비용을 절감하지는 못한 것으로 추정된다.","There has been great changes in the reemployment bonus program in the employment insurance system since 2004. Especially in 2006, by providing differential bonus amounts based on the speed of reemployment of qualified recipients, there has been no change in qualification for a bonus but de facto increases in reemployment bonus amounts. In this paper, using recent employment insurance DB data, we analyze the impact of the policy change in reemployment bonuses in 2006 on the spell of insured unemployment and a cost-benefit analysis. Our analysis shows that, due to the program change in 2006, the spell of insured unemployment has been shortened by about 15.9 days. However, according to a simple cost-benefit analysis, the policy change has not produced cost-effective results, that is, results contributing to the decrease in overall expenditure costs of unemployment benefits.","고용보험, 실업급여, 조기재취업수당, 제도 변화, 실업기간, employment insurance, unemployment benefits, reemployment bonus, policy change, insured unemployment",89 ~ 103,http://kiss.kstudy.com/search/detail_page.asp?key=2893273
39,"공,사연금 통합정보서비스의 운영현황과 개선방향에 대한 연구","김원섭 ( Won Sub Kim ) , 이용하 ( Yong Ha Lee ) , 백인립 ( In Rib Baek ) , 김보영 ( Bo Young Kim )",한국사회보장학회,사회보장연구,27,1,2011,1225-5866,"연금제도 다층화의 결과로 증대하는 노후보장의 불확실성에 대처하여 선진 복지국가들은 노후준비에 대한 정보와 교육적 개입을 강화하고 있다. 이 글은 이러한 해외의 사례를 기반으로 우리나라 공사연금 통합정보서비스 구축의 필요성을 제기하고, 이의 발전방향을 제시하는 것을 목표로 하고 있다. 우리나라는 최근 연금개혁으로 다층체계의 구축이 진행되고 있지만 연금제도의 미성숙과 잣은 개혁으로 인해 공사연금제도는 매우 불안정한 상태에 있다. 이러한 연금제도의 불안정은 연금제도에 대한 국민들의 신뢰를 감소시키고 적극적 노후준비를 저해하는 결과를 낳고 있다. 이런 점에서 영국의 통합미래연금서비스와 스웨덴의 펜션포탈은 우리나라에 연금정보서비스 시스템의 구축에 좋은 정책적 함의를 제공하고 있다. 비록 형태는 다르지만 양국의 정보시스템은 국민에게 연금에 대한 정보를 정확히 알려주고 이를 바탕으로 국민이 스스로 미래를 준비할 수 있도록 고무하기 위해 도입되었고 안정적으로 정착하고 있다. 우리나라의 경우도 국민연금공단이 ``NPS 내 연금`` 서비스를 구축하였지만 사적연금과의 정보연계가 되지 않아 실질적인 공사연금 통합정보는 제공되지 못하고 있다. 이러한 점에서 본 연구는 단기적으로는 국민연금공단 중심의 현 정보서비스체계를 유지하되 제한적이나마 사적연금의 정보를 통합하는 개편방안을 제시하고, 장기적으로는 모든 공사연금의 참여로 독립적이고 보편적인 공사연금 통합정보서비스의 구축을 제안한다.","Developed countries have been strengthening their provision of information and educational intervention on aging in order to tackle uncertainty of income security in old age due to increasing complexity of pension system. This is a study to raise attention on the needs of establishing integrated information system between public and private pension services in Korea and to provide the direction of it through case studies of the advanced welfare states. Recently, Korea has witnessed high level of unstability of pension system because of its underdevelopment as well as too often but unmatured reforms whilst its complexity has been increased. This may lead to distrust of people on the system and interruption of active advanced planing of their old age. In this context, Combined Pension Forecast in Britain and Min Pension i Sverige AB in Sweden could provide important policy implication about the establishment of pension information system in Korea. In spite of differences, these two cases shared similarities in terms of their successful experience encouraging people`s active preparation of their old age by providing detailed and precise information on their pension through well-established information system. In Korea, although similar service called ``NPS My Pension`` already established, it has difficulties to provide practical information as there is no combined information with private pension services. Therefore, this study suggests, in the short term, the practical solution to integrate private pension information with public one in the limited range based on the current National Pension Cooperation led system. However, in the long term, we argue that comprehensive and independent integrated information system established by not only public but also private pension providers would be necessary.","다층체계, 공사연금 통합정보시스템, 통합미래연금서비스, 펜션포탈, Pension Information, Pension Portal, Multi-Pillar-System",105 ~ 132,http://kiss.kstudy.com/search/detail_page.asp?key=2893274
40,상병소득보장제도 충실화 방안 연구 -급여소득자를 중심으로-,신기철 ( Kee Chul Shin ),한국사회보장학회,사회보장연구,27,1,2011,1225-5866,"상병으로 인한 장기요양은 의료비 부담과 실업이 수반되어 가계의 소득 불안정을 초래하고 극빈층으로 전락시킬 수 있는 주요한 위험중 하나이다. 상병이 발생하는 원인은 업무상 재해, 자동차 사고 및 업무외 상병 등이다. 배상책임적인 성격을 띠는 업무상 재해와 자동차 사고로 인한 상병이 발생한 경우 산업재해보상보험 및 자동차보험에서 상병수당과 장애연금 등을 비교적 충실하게 보장한다. 우리나라는 다른 OECD 국가에 비해 의료 접근성이 높고 의료환경도 비교적 양호한 편이다. 그러나 OECD 30개 국가중 27개 국가에서 건강보험 등의 사회보장제도로 시행하고 있는 상병수당제도는 도입되어 있지 않다. 또한 기업체에서 근로복지 차원에서 시행하고 있는 유급병가제도도 공기업, 금융회사 및 대기업 등에서 제한적으로 운영하고 있는 실정이다. 인구 고령화에 따른 국민건강보험의 재정부담을 고려한다면 다른 OECD 국가에서 시행하고 있는 정도의 충실한 상병수당제도는 현실적으로 도입하기 어렵다. 다만, 근로기준법에서 재직기간에 따라 유급연차휴가가 15일 이상 보장되어 있으므로 국민연금에서 장애연금을 받을 정도로 진전될 수 있는 중증 상병으로 인한 장기요양에 대해서만 소득보장제도의 충실화방안을 제안한다. 구체적인 시행방안으로는 국민건강보험의 급여구조를 개편하여 재정부담을 최소화하면서 중증상병에 대한 상병수당제도를 제한적으로 도입하는 방법, 근로기준법을 개정하여 법정 유급병가제도를 도입하는 방법 및 세법 개정을 통해 자발적인 소득보상보험제도의 도입을 장려하는 방법 등이 있다.","Long term care due to sickness accompanied by unemployment and medical expense results in the financial distress of a household. The incident is typically resulted from occupational accidents, car accidents, or non- occupational occurrences, etc. In case of sickness due to occupational accidents or car accidents, the nature of indemnification or a liability, the Workers` Compensation insurance or the Automobile Liability insurance provides a sufficient coverage for sickness benefits or disability pension. Compared with other OECD countries, Korea has better accessibility to medical services and relatively better health care environment through the national health insurance system. However, sickness benefits are not available in Korea unlike most other OECD countries. Considering the financial burden of the national health insurance system given the aging population, it would be practically difficult for Korea to introduce the similar benefits as in other OECD countries. Since the Labor Standards Act guarantees paid sick leave for more than 15 days a year depending on the length of employment, the limited disability income benefit is proposed only for the long term care due to serious sickness which is eligible for the disability pension in the national pension system. Possible measures to initiate the disability income benefit are as follows: development of sickness benefits only for serious injury or illness by reforming benefits structure in the national health insurance system to minimize the financial burden, introduction of statutory paid sick leave by revising the Labor Standards Act, or introduction of disability income insurance by revising the corresponding tax law.","국민건강보험, 근로기준법, 기업복지제도, 상병수당, 유급병가, 소득보상보험, Labor standards act, national health insurance, sickness benefits, paid sick Leave, disability income insurance",133 ~ 156,http://kiss.kstudy.com/search/detail_page.asp?key=2893275
41,사회적 일자리 창출을 위한 오스트리아의 사회적 경제와 사회통합적 기업,어기구 ( Kiy Ku Eoh ),한국사회보장학회,사회보장연구,27,1,2011,1225-5866,"본 연구는 시장과 공공의 틈새시장인 제3섹터에 사회적 일자리를 만들어 ""완전고용과 사회문제 해결""이라는 두 마리 토끼를 동시에 잡아 복지사회를 구현하고 있는 오스트리아의 사회적 경제와 사회통합적 기업을 살펴보고 우리나라 사회적 기업 활성화에 대한 시사점을 얻고자하는 목적으로 이루어졌다. 연구결과 오스트리아의 사회적 경제에서 활동하고 있는 NPO들은 정부의 공식 혹은 비공식적인 지원 아래 각종 사회사업 및 사회서비스, 취약계층을 위한 고용서비스, 문화, 정치, 환경, 지역발전, 스포츠, 건강, 연구개발, 종교, 국제원조 등 왕성한 활동을 펼치고 있었다. 특히 NPO들은 노인, 여성, 청소년, 장애인 등 취약계층을 위한 사회사업 및 사회서비스분야에서 두드러진 역할을 하면서 오스트리아의 고용이나 GNP에도 커다란 영향을 미치고 있는 등 국가와 시장기능의 새로운 대안으로 자리매김하고 있었다. 오스트리아의 사회적 일자리 창출을 위한 우수사례를 살펴본 결과 카리타스, 힐프스베르크, 폴크스힐페, 디아코니는 사회서비스를 제공하는 데 있어서 그 서비스 제공 규모가 크고, 전국적인 조직망을 갖추고 규모의 경제효과를 단단히 누리고 있었다. 또한 고용시장이 다소 불안정했던 1980년대부터는 시장에서는 일정한 장애가 있어 스스로는 노동시장으로의 진입이 곤란한 장기실업자 등 취약계층에게 노동기회 및 근로능력을 향상시켜주어 정규노동시장으로 이동을 돕고자하는 목적으로 사회통합적 기업을 만들어 아낌없는 지원을 하고 있어 우리에게 시사 하는바가 크다고 할 수 있다.","This study aims to see the Austrian social economy and social integrated-enterprises and earn suggestions for activation of social enterprises in our country. It is widely known that Austria has created social jobs in the Third Sector called as a niche market between the market and public and realized welfare society by achieving complete employment and solving social problems. As a result of the study, the Austrian NPOs participating in social economy activities are known to have been playing very actively in various fields such as social businesses, social service, employment service for the vulnerable group, culture, politics, environment, regional development, sports, health, R&D, religion and international aid etc. under the official or unofficial assistance from the government. Having especially been playing an outstanding role in social businesses and social services for the vulnerable group including the old, women, youth and handicapped, thus having huge impacts on both employment and GNP of the country, the NPOs are positively considered as a new rising alternative of the nation`s development and market functions. According to searching for good examples for social job creation in Austria, Caritas, Hilfswerk, Volkshilfe, Diakonie have been producing reliable economic effects, providing a large scale of social service through nation- wide networks. Furthermore, since 1980s, they have been offering very active assistances through social integrated-enterprises designed to help the vulnerable group including the long-term unemployed incapable of getting into the labor market for themselves to move into the regular labor market by giving labor chances and improving their working ability. Such efforts give us lots of suggestions, I suppose.","사회적 경제, 비영리단체, 사회통합적 기업, 사회적 일자리, 취약계층, social economy, non-profit organization, social integrated-enterprise, social jobs, vulnerable group",157 ~ 183,http://kiss.kstudy.com/search/detail_page.asp?key=2893276
42,"기초생활보장 수급가구의 탈수급 전,후 의료서비스 이용수준 차이에 관한 연구","유태균 ( Tae Kyun Yoo ) , 이선정 ( Sun Jung Lee )",한국사회보장학회,사회보장연구,27,1,2011,1225-5866,"본 연구의 목적은 기초생활보장 수급가구에서 차상위계층으로 탈수급한 후 건강보험의 혜택을 받지 못하는 의료보장사각지대에 처하게 된 가구들의 의료서비스 이용수준이 탈수급 이전과 차이가 있는가를 실증적으로 파악하는 것이다. 이를 위해 본 연구에서는 한국복지패널조사 1~4차 자료를 이용하여 조사대상 가구를 수급지속집단, 탈수급지속집단 및 비수급지속집단으로 분류한 다음 t년도와 t´년도라는 두 시점 간에 각 집단의 의료서비스 이용수준 변화를 외래진료횟수, 입원일수, 가구 생활비 중 의료비 비중 및 의료욕구 미충족 경험 유무 여부 변화로 측정하고 t년도와 t´년도 사이의 일정 시점에서 기초생활보장 수급가구에서 탈수급한 가구로 탈수급지속집단을 구성함으로써 t년도와 t´년도 간의 의료서비스 이용수준의 시점 간 차이 및 시점 간 차이의 집단간 차이를 비교하는 이중차이분석을 실시하였으며 아울러 의료서비스 이용수준 변화에 수급지위 변화가 미치는 영향을 파악하기 위해 다중회귀분석 및 다항로지스틱회귀분석을 실시하였다. 분석결과, 탈수급지속집단의 입원일수가 다른 두 집단에 비해 탈수급을 전후하여 현저하게 감소하는 등의 사실을 알게 되었다. 이러한 분석결과를 바탕으로 본 연구에서는 의료보장사각지대에 처한 탈수급 차상위계층을 지원하기 위한 일련의 정책방안을 제시하였다.","In this study, the researchers investigated if there are differences in the level of health care service utilization of low income households before and after the exit from the Public Assistance program. Using the Korea Welfare Panel Survey Data, the researchers classified the survey households into three types: Continuing Public Assistance Recipient Households(CPARH); Former Public Assistance Recipient Households (FPARH) and Continuing Non-Poor Households(CNPH). For each household type, the level of health care service utilization in `05 and `08 was measured while the change in the Public Assistance Recipient status of CPARH took place in year `06 or `07. Four variables including the number of outpatient visits, the number of hospitalized days, the ratio of health care expenditures to total household expenditures, and the number of physician visits given up due to financial difficulties were measured. The differences in each variables between in `05 and `08 were calculated for each household type, compared among the three household types by using the Difference-in-Difference analysis technique and used as dependent variables for multinomial logistic regression analyses. The effect of household type on the dependent variable was analyzed while controlling for a set of demographic, socio-economic and health-related factors. The regression analysis results showed that the number of hospitalized days for FPARH had decreased most between the two time points compared to CPARH and CNPH. The number of outpatient visits for FPARH was also found to have decreased more compared to the other two household types, yet the result was not statistically significant. Based on the findings, some policy suggestions were made for reducing or eliminating blind spots in the health security system.","기초생활보장 수급가구, 탈수급가구의 의료서비스 이용수준, 의료보장사각지대, Public Assistance Recipient Households, Health Care Utilization of Low Income Households, Blind Spots in Health Security System",185 ~ 215,http://kiss.kstudy.com/search/detail_page.asp?key=2893277
